text,clean_double_ws,text_en,scores,compound,comp_scores
Ga nyangka bisa tahan setahun untuk ga pulang dari Luwuk mengabdi di sini sampe akhirnya Hari Kamis besok balik ke keluarga masing-masing. What a year.,Ga nyangka bisa tahan setahun untuk ga pulang dari Luwuk mengabdi di sini sampe akhirnya Hari Kamis besok balik ke keluarga masing-masing. What a year.,I didn't think I would be able to endure a year without returning from Luwuk to serve here until finally going back to my respective families next Thursday. What a year.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
sebenernya di luwuk ini banyak bgt yg bisa diexplore tapi sygnya w brgkt udh dalam kondisi capee jd mau muter2 sendiri jg udh gada tenaga huee tp syg bgtt ini udh jauh2,sebenernya di luwuk ini banyak bgt yg bisa diexplore tapi sygnya w brgkt udh dalam kondisi capee jd mau muter2 sendiri jg udh gada tenaga huee tp syg bgtt ini udh jauh2,"Actually, there's a lot in Luwuk that can be explored, but unfortunately I'm tired, so I want to go around on my own and I don't have the energy, but unfortunately, it's already a long way","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Jogja -&gt;jakarta-&gt;palu-&gt;luwuk Oh Tuhan tepaaaarrrrrrrr,Jogja -&gt;jakarta-&gt;palu-&gt;luwuk Oh Tuhan tepaaaarrrrrrrr,Jogja -&gt;jakarta-&gt;palu-&gt;luwuk Oh my God it's truerrrrrrrr,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
kenapa tiket pesawat ke Jeju lebih murah dari pada ke Luwuk ,kenapa tiket pesawat ke Jeju lebih murah dari pada ke Luwuk,why are plane tickets to Jeju cheaper than to Luwuk?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Pengen deh ke Luwuk lagi,Pengen deh ke Luwuk lagi,I want to go to Luwuk again,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Luwuk after rain ,Luwuk after rain,Luwuk after rain,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
 tanya dong biaya kirim paxel dari Palembang ke Luwuk Sulawesi Selatan itu kira-kira berapa ya?,tanya dong biaya kirim paxel dari Palembang ke Luwuk Sulawesi Selatan itu kira-kira berapa ya?,"I'm wondering how much it costs to send a parcel from Palembang to Luwuk, South Sulawesi, right?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Kok bisa @BatikAirID lagi-lagi overbook rute Luwuk- Makassar,Kok bisa @BatikAirID lagi-lagi overbook rute Luwuk- Makassar,How come @BatikAirID is again overbooking the Luwuk-Makassar route,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Bangun tidur dg gempa + timingnya pas keluar breaking news Gempa Jepang dari CNN. Kirain emg widespread sampe Luwuk ternyata emang 2 titik pusat yang berbeda. All is well ,Bangun tidur dg gempa + timingnya pas keluar breaking news Gempa Jepang dari CNN. Kirain emg widespread sampe Luwuk ternyata emang 2 titik pusat yang berbeda. All is well,"Woke up with an earthquake + the timing was right when the breaking news about the Japan Earthquake came out from CNN. I thought it was widespread until Luwuk, but it turns out there are actually 2 different center points. All is well","{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.2732}",0.2732,positif
knp in org luwuk tlalo sibuk dan trg p urusan e bnyak sp mslh in klo suka mo b urus supa sa kse stngah supa berkurang sp beban,knp in org luwuk tlalo sibuk dan trg p urusan e bnyak sp mslh in klo suka mo b urus supa sa kse stngah supa berkurang sp beban,"why are people in Luwuk so busy and have a lot of things to do, but if you like it, you can take care of it so you can take a break so your burden can be reduced","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
terbangun kukira aku lagi di Luwuk Banggai liburan,terbangun kukira aku lagi di Luwuk Banggai liburan,When I woke up I thought I was in Luwuk Banggai on holiday,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Luwuk dingin bet dah akhir-akhir ini,Luwuk dingin bet dah akhir-akhir ini,Luwuk has been really cold lately,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Padahal rencana paling awal tahun ini yang pengen banget tu Maratua atau Alor. Tapi gaada jadwal yg pas sama libur cutber. Malah Luwuk yang duluan wkwk Dan dengan cuti 5 hari dah bisa explore banyak bgt kayanyaaaaa,Padahal rencana paling awal tahun ini yang pengen banget tu Maratua atau Alor. Tapi gaada jadwal yg pas sama libur cutber. Malah Luwuk yang duluan wkwk Dan dengan cuti 5 hari dah bisa explore banyak bgt kayanyaaaaa,"Even though the earliest plans for this year are Maratua or Alor. But there's no schedule that fits the cutter holidays. In fact, Luwuk is the first one hahaha And with 5 days off I can explore so much","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Baru sadar kalo cuti 12 hari itu dikit kali. So my plan to explore Gorontalo-Bolsel-Luwuk is safe for May. Pake cuti 5 hari. Dan cuti taun baru ini aku pake 4. Damn sisanya untuk cuti natal lagi wkakwkwk,Baru sadar kalo cuti 12 hari itu dikit kali. So my plan to explore Gorontalo-Bolsel-Luwuk is safe for May. Pake cuti 5 hari. Dan cuti taun baru ini aku pake 4. Damn sisanya untuk cuti natal lagi wkakwkwk,Just realized that taking 12 days off is a bit too long. So my plan to explore Gorontalo-Bolsel-Luwuk is safe for May. Take 5 days leave. And this New Year's holiday I used 4. Damn the rest is for Christmas leave again hahaha,"{'neg': 0.067, 'neu': 0.862, 'pos': 0.071, 'compound': 0.0516}",0.0516,positif
Just booked a dive trip ke Luwuk wkakwkakkww now I have sth to look forward to ,Just booked a dive trip ke Luwuk wkakwkakkww now I have sth to look forward to,Just booked a dive trip to Luwuk wow now I have sth to look forward to,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Halo @pln_123 @infoPLN Mohon di cek tegangan listrik tdk normal di hotel kota luwuk Jl. Kol. Sugiono no 2. Luwuk kab banggai sulteng 082374124555. Segera Karna listri drop merusak alat Elektronik,Halo @pln_123 @infoPLN Mohon di cek tegangan listrik tdk normal di hotel kota luwuk Jl. Kol. Sugiono no 2. Luwuk kab banggai sulteng 082374124555. Segera Karna listri drop merusak alat Elektronik,"Hello @pln_123 @infoPLN Please check for abnormal electricity voltage at the Luwuk City Hotel Jl. Cabbage. Sugiono no 2. Luwuk, Banggai Regency, Central Sulawesi 082374124555. Immediately because electricity drops damage electronic equipment","{'neg': 0.129, 'neu': 0.871, 'pos': 0.0, 'compound': -0.5106}",-0.5106,negatif
Semua tugas selesai ️ tinggal menikmati sisa akhir internship di Luwuk ️,Semua tugas selesai ️ tinggal menikmati sisa akhir internship di Luwuk ️,All assignments are complete ☑️ just enjoy the rest of the end of your internship in Luwuk ✔️,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Halo @pln_123 @infoPLN Mohon di periksa tegangan di hotel kota luwuk. Jl. S Parman no 2 luwuk banggai. Sulteng sudah beberapa hari tegangan drop di bawah 200. Mohon segera di periksa,Halo @pln_123 @infoPLN Mohon di periksa tegangan di hotel kota luwuk. Jl. S Parman no 2 luwuk banggai. Sulteng sudah beberapa hari tegangan drop di bawah 200. Mohon segera di periksa,"Hello @pln_123 @infoPLN Please check the voltage at the Luwuk city hotel. Jl. S Parman no 2 Luwuk is proud of. In Central Sulawesi, the voltage has dropped below 200 for several days. Please check immediately","{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.5106}",-0.5106,negatif
apakah ada orang luwuk disini?,apakah ada orang luwuk disini?,are there any luwuk people here?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Luwuk,Luwuk,Luwuk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Susun itinerary trip Luwuk Banggai dan Banggai Kepulauan. Bismillah.,Susun itinerary trip Luwuk Banggai dan Banggai Kepulauan. Bismillah.,Arrange a Luwuk Banggai and Banggai Islands trip itinerary. Bismillah.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
oke juga nih Luwuk,oke juga nih Luwuk,"that's okay, Luwuk","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Kgn temen temen di luwuk tp ga pengen ke luwuk hehe,Kgn temen temen di luwuk tp ga pengen ke luwuk hehe,I have friends in Luwuk but I don't want to go to Luwuk hehe,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Nonton konser musik di lapangan gelora Luwuk tapi so dingin ini Onyop,Nonton konser musik di lapangan gelora Luwuk tapi so dingin ini Onyop,Watching a music concert at Luwuk's Gelora Field but it's so cold on Onyop,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
dah ah capek mellow bgt hr ini mari kita tutup dgn video ultah anak kecil dirayain semua karyawan pizza hut luwuk biar makin mellow byeee ,dah ah capek mellow bgt hr ini mari kita tutup dgn video ultah anak kecil dirayain semua karyawan pizza hut luwuk biar makin mellow byeee,"I'm so tired of being so mellow today, let's close with a video of a little boy's birthday being celebrated by all Pizza Hut Luwuk employees to make it even more mellow byeee","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Barisan nak rantau Luwuk yg pada patah hati semua saling nasehatin padahal tulul semua,Barisan nak rantau Luwuk yg pada patah hati semua saling nasehatin padahal tulul semua,The group of people who migrated from Luwuk who were heartbroken all gave each other advice even though they were all sincere,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Mayanlah 4 jam ampana luwuk record baru aku ,Mayanlah 4 jam ampana luwuk record baru aku,Mayanlah 4 hours ampana luwuk my new record,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Luwuk banggai toba caldera gorontalo snorkeling kei island is really in my list,Luwuk banggai toba caldera gorontalo snorkeling kei island is really in my list,Luwuk Banggai Toba Caldera Gorontalo Snorkeling Kei Island is really on my list,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Luwuk hari ini pe panas mujur banyak awan Onyop,Luwuk hari ini pe panas mujur banyak awan Onyop,"Luwuk is hot today, fortunately there are lots of Onyop clouds","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Udah di tahap tangan belang o/k panasnya Luwuk,Udah di tahap tangan belang o/k panasnya Luwuk,It's already at the stage where the hands are hot o/k Luwuk's heat,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Woey Luwuk panasnya naudzubillahmindzalik,Woey Luwuk panasnya naudzubillahmindzalik,"Wow, Luwuk is hot naudzubillahmindzalik","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Setelah berusaha cuekin cowok yg kemaren sempet aku suka banget (padahal skrg dia yg selalu nyariin aku) semalem dia muncul di mimpiku. Trs mimpinya gemessss bgt karna dia ikut aku balik ke Luwuk ketemu keluargaku trs dia sayang bgt ke aku. Sayang ya cuma mimpi :),Setelah berusaha cuekin cowok yg kemaren sempet aku suka banget (padahal skrg dia yg selalu nyariin aku) semalem dia muncul di mimpiku. Trs mimpinya gemessss bgt karna dia ikut aku balik ke Luwuk ketemu keluargaku trs dia sayang bgt ke aku. Sayang ya cuma mimpi :),After trying to ignore the guy I really liked yesterday (even though now he's the one who always looks at me) last night he appeared in my dream. Then the dream was really sweet because he came with me back to Luwuk to meet my family and he really loved me. Too bad it's just a dream :),"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.4588}",0.4588,positif
Kuat ga yah gue sebulan di luwuk ,Kuat ga yah gue sebulan di luwuk,I'm strong enough for a month in Luwuk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Manager yang di sby minta gue stay disby sebulan manager yang diluwuk juga minta gue ke luwuk belah aja gue ygy ,Manager yang di sby minta gue stay disby sebulan manager yang diluwuk juga minta gue ke luwuk belah aja gue ygy,"The manager in Sby asked me to stay in SBY for a month, the manager in Luwuk also asked me to go to Luwuk, I'll just go to Split.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Di Luwuk belom ada pastel Eh aku bangun tidur starving Croissant ,Di Luwuk belom ada pastel Eh aku bangun tidur starving Croissant,"There aren't any pastels in Luwuk yet. Eh, I woke up starving for croissants","{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.4215}",-0.4215,negatif
Sunsetnya Luwuk akhir-akhir cantik sekali ,Sunsetnya Luwuk akhir-akhir cantik sekali,Luwuk's sunset lately is really beautiful,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Dateng lagi pasien perut gede sklera ikterik HbsAg+ dan riw alkohol. Prevalensi SH di Luwuk memang bukan main ,Dateng lagi pasien perut gede sklera ikterik HbsAg+ dan riw alkohol. Prevalensi SH di Luwuk memang bukan main,"Another patient came with a large stomach, HBsAg+ icteric sclera and alcohol problems. The prevalence of SH in Luwuk is no joke","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Ngeprint di Luwuk ini mehong bener,Ngeprint di Luwuk ini mehong bener,Printing in Luwuk is really cool,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Bisa-bisanya ada orang yg beneran follow orang-orang yg aku follow yg bahkan aku bisa jamin dia ga kenal karna ni cewek orang Luwuk &amp; yg dia ikutan follow sampe ke temen-temen kampus kakakku - bahkan yg match sama aku di dating apps pun difollow??? ,Bisa-bisanya ada orang yg beneran follow orang-orang yg aku follow yg bahkan aku bisa jamin dia ga kenal karna ni cewek orang Luwuk &amp; yg dia ikutan follow sampe ke temen-temen kampus kakakku - bahkan yg match sama aku di dating apps pun difollow???,Maybe there are people who actually follow the people I follow who I can even guarantee they don't know because she's a girl from Luwuk &amp; who he followed even my sister's campus friends - even those who matched with me on dating apps were followed???,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Sepanas2nya luwuk gapernah keringetan samsek pas pulang kampung ke jkt malah keringetan lg ygy,Sepanas2nya luwuk gapernah keringetan samsek pas pulang kampung ke jkt malah keringetan lg ygy,"As hot as Luwuk is, I never get sweaty when I go back to my hometown in JKT, but instead I get sweaty again, which is fine.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Otw Luwuk.....Sertai aku Tuhan #luwukbanggai #sulawesitengah #simpangraya #gonohop,Otw Luwuk.....Sertai aku Tuhan #luwukbanggai #sulawesitengah #simpangraya #gonohop,Otw Luwuk.....Be with me God #luwukbanggai #sulawesitengah #simpangraya #gonohop,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Kibong ngirim vn konser ran di Medan aku yg nyanyi sing a long di kamar kosan Luwuk wkwkw ,Kibong ngirim vn konser ran di Medan aku yg nyanyi sing a long di kamar kosan Luwuk wkwkw,"Kibong sent a vn of Ran's concert in Medan, I was the one singing sing a long in my boarding room in Luwuk hahaha","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
3 jenis kopi khas indo kopi luwuk kopi toraja kopi lampung. I have one of those the original one if u want to try kopi tumbuk khas lampung come to my house,3 jenis kopi khas indo kopi luwuk kopi toraja kopi lampung. I have one of those the original one if u want to try kopi tumbuk khas lampung come to my house,"3 types of typical Indo coffee, Luwuk coffee, Toraja coffee, Lampung coffee. I have one of those original ones. If you want to try Lampung specialty ground coffee, come to my house","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.3818}",0.3818,positif
yak ditinggal dinas 2 minggu suramadu dan luwuk sulawesi,yak ditinggal dinas 2 minggu suramadu dan luwuk sulawesi,"Yes, I was left on duty for 2 weeks in Sumadu and Luwuk, Sulawesi","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Ini Luwuk dah 2 bulan gloomy banget cuaca.. tiap tidur dah g pernah pake AC lagi saking dinginnya,Ini Luwuk dah 2 bulan gloomy banget cuaca.. tiap tidur dah g pernah pake AC lagi saking dinginnya,It's been 2 months since Luwuk has really gloomy weather... every time I sleep I never use the AC anymore because it's so cold,"{'neg': 0.096, 'neu': 0.904, 'pos': 0.0, 'compound': -0.1531}",-0.1531,negatif
Pas diblg tgl 11 gajadi balik ke luwuk rasanya semangat yea 2 minggu disini,Pas diblg tgl 11 gajadi balik ke luwuk rasanya semangat yea 2 minggu disini,"When I was told that the 11th would not happen, I would return to Luwuk, I felt excited for 2 weeks here","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Selama jaga di IGD RSU Luwuk menyenangkan sih aamiin moga menyenangkannya terus-terusan sebangsal bangsalnya juga (karena baru minggu ke-3 stase perawatan) ,Selama jaga di IGD RSU Luwuk menyenangkan sih aamiin moga menyenangkannya terus-terusan sebangsal bangsalnya juga (karena baru minggu ke-3 stase perawatan),"While guarding the emergency room at RSU Luwuk it was fun, I hope it continues to be fun for the whole ward too (because it's only the 3rd week of the treatment phase)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Dimana bisa nemuin teh tarik di Luwuk ini ya,Dimana bisa nemuin teh tarik di Luwuk ini ya,Where can you find Teh Tarik in Luwuk?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Bahkan gw selimutan tanpa AC ON yea what a day in Luwuk loh ya.,Bahkan gw selimutan tanpa AC ON yea what a day in Luwuk loh ya.,"I even had a blanket without the AC ON, yeah what a day in Luwuk, you know.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Luwuk ini dinginnya ya Allah,Luwuk ini dinginnya ya Allah,"Luwuk is cold, oh my God","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
bakal kangen luwuk:(,bakal kangen luwuk:(,I'm going to miss Luwuk :(,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
0851-7447-2748 (WA) Jasa Desain Rumah Luwuk#JasaDesainRumahLuwuk,0851-7447-2748 (WA) Jasa Desain Rumah Luwuk#JasaDesainRumahLuwuk,0851-7447-2748 (WA) Luwuk Home Design Services#LuwukHomeDesign Services,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
0811-3753-55 (TERBAIK) Jual Kerupuk Melinjo Asli Jambu Luwuk#JualKerupukMelinjoAsliJambuLuwuk,0811-3753-55 (TERBAIK) Jual Kerupuk Melinjo Asli Jambu Luwuk#JualKerupukMelinjoAsliJambuLuwuk,0811-3753-55 (BEST) Sell Genuine Melinjo Crackers Jambu Luwuk#SellMelinjo CrackersAsliJambuLuwuk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
Dingin bgt Luwuk 24*C,Dingin bgt Luwuk 24*C,"Luwuk is very cold, 24*C","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,netral
